customer_id,months_as_customer,age,policy_state,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year
10894,41,33,OH,1294.41,1101000,476315,MALE,High School,transport-moving,sleeping,23-02-2015,Vehicle Theft,?,Minor Damage,None,NC,Arlington,4994 Lincoln Drive,8,1,YES,0,0,?,8970,1380,1380,6210,Dodge,Neon,2011
10895,45,31,IN,1459.5,1101000,475891,MALE,MD,priv-house-serv,movies,17-02-2015,Parked Car,?,Minor Damage,None,NY,Springfield,1298 Maple Hwy,6,1,?,1,3,?,6000,1000,1000,4000,Suburu,Impreza,2000
10896,156,38,IL,1367.99,1101000,462525,MALE,High School,armed-forces,board-games,17-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Fire,WV,Northbend,2644 MLK Drive,23,3,?,0,3,?,55200,11040,5520,38640,Saab,92x,1998
10897,246,45,IN,1594.37,1101000,606283,MALE,Associate,exec-managerial,board-games,18-01-2015,Parked Car,?,Trivial Damage,None,SC,Riverwood,5630 1st Drive,13,1,NO,0,3,YES,7260,660,1320,5280,Saab,92x,2008
10898,178,39,IL,1035.99,1101000,465252,FEMALE,JD,exec-managerial,sleeping,17-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,6137 MLK St,3,3,NO,2,0,?,64680,11760,11760,41160,Jeep,Wrangler,2010
10899,237,43,OH,911.53,1101000,449979,FEMALE,PhD,sales,basketball,25-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,WV,Northbrook,5383 Maple Drive,23,1,NO,0,1,NO,59200,0,11840,47360,Chevrolet,Malibu,1998
10900,127,34,OH,1319.97,1101000,604681,FEMALE,Associate,craft-repair,paintball,06-01-2015,Vehicle Theft,?,Minor Damage,None,NC,Arlington,4460 4th Lane,8,1,YES,1,3,?,4700,470,940,3290,Saab,92x,1998
10901,1,33,OH,1391.63,1101000,4.66391E+11,MALE,Associate,sales,video-games,26-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Columbus,8524 Pine Lane,23,1,YES,0,3,NO,69400,6940,6940,55520,Mercedes,C300,2000
10902,5,21,IN,915.41,5000000,612316,FEMALE,High School,exec-managerial,sleeping,11-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Police,NY,Northbrook,8456 1st Ave,23,1,YES,0,0,NO,40500,4050,4050,32400,Nissan,Pathfinder,1998
10903,64,28,IL,1468.82,1101000,474731,MALE,JD,handlers-cleaners,skydiving,13-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,SC,Riverwood,3639 Flute Hwy,9,3,NO,2,1,NO,60000,5000,10000,45000,Honda,Accord,1997
10904,142,30,IN,1412.76,1101000,603260,MALE,PhD,armed-forces,basketball,10-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Riverwood,7900 Sky Hwy,22,1,YES,2,3,NO,67320,11220,11220,44880,Volkswagen,Jetta,1996
10905,97,27,OH,1588.26,1101000,434370,FEMALE,High School,tech-support,movies,24-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,VA,Riverwood,7835 Cherokee Hwy,22,3,YES,2,1,YES,75690,8410,8410,58870,Saab,95,2014
10906,121,31,IN,1140.91,1101000,478388,MALE,Associate,adm-clerical,paintball,15-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,VA,Northbend,1030 Pine Lane,15,3,NO,1,2,?,64300,6430,6430,51440,Chevrolet,Silverado,2002
10907,225,43,OH,1517.54,1101000,617883,MALE,JD,priv-house-serv,camping,09-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Columbus,9278 Francis Ridge,16,3,NO,2,0,YES,64400,6440,6440,51520,BMW,X5,2011
10908,425,53,OH,912.29,1101000,464808,FEMALE,High School,priv-house-serv,paintball,31-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,WV,Northbend,6604 Apache Drive,17,3,?,1,2,?,97080,16180,16180,64720,Saab,92x,2005
10909,285,44,OH,1144.3,1101000,609458,MALE,MD,priv-house-serv,base-jumping,04-02-2015,Vehicle Theft,?,Minor Damage,Police,WV,Northbrook,2311 4th St,3,1,YES,1,0,?,5500,500,500,4500,Honda,Civic,2010
10910,192,38,IN,1281.43,1101000,432405,FEMALE,Masters,transport-moving,skydiving,30-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Northbend,9523 Solo Hwy,10,3,?,0,2,NO,30700,3070,6140,21490,Jeep,Wrangler,2010
10911,285,48,IL,1101.85,1101000,457875,FEMALE,College,sales,dancing,27-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Police,PA,Springfield,3171 Andromedia Lane,9,1,NO,1,2,YES,33480,3720,3720,26040,Nissan,Pathfinder,2012
10912,98,26,IN,1082.1,1101000,477268,MALE,JD,exec-managerial,kayaking,05-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbend,2492 Lincoln Lane,13,2,?,0,1,YES,65430,14540,7270,43620,Jeep,Wrangler,2001
10913,175,36,OH,1185.44,1101000,437580,MALE,Masters,exec-managerial,kayaking,30-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NC,Northbend,4477 5th Ave,15,3,YES,2,1,YES,42680,3880,7760,31040,Accura,RSX,2006
10914,259,45,IL,1175.07,1101000,457121,MALE,MD,craft-repair,movies,03-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Fire,WV,Springfield,6724 Andromedia St,23,1,?,1,1,NO,87780,7980,7980,71820,Honda,CRV,2011
10915,140,36,OH,979.26,1101000,436364,FEMALE,JD,transport-moving,cross-fit,01-03-2015,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NY,Riverwood,7495 Washington Ave,2,4,YES,0,2,YES,72800,14560,14560,43680,Honda,Accord,1998
10916,231,37,OH,920.81,1101000,467654,FEMALE,High School,sales,chess,13-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Hillsdale,4291 Sky Hwy,14,1,YES,2,0,?,71190,0,7910,63280,Mercedes,C300,1997
10917,186,38,OH,922.85,1101000,471148,MALE,High School,adm-clerical,golf,25-02-2015,Vehicle Theft,?,Trivial Damage,None,NY,Hillsdale,5650 Rock Ave,7,1,?,1,1,YES,3600,400,400,2800,Honda,Civic,1999
10918,229,41,OH,1107.59,3000000,468202,MALE,PhD,tech-support,chess,23-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Columbus,6888 Elm Ridge,23,1,NO,1,3,NO,62640,10440,10440,41760,Mercedes,C300,2009
10919,180,36,IL,1272.46,1101000,456959,MALE,College,prof-specialty,exercise,19-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Northbrook,2352 Sky Drive,7,3,YES,2,1,?,69630,12660,6330,50640,Toyota,Corolla,1998
10920,188,33,IL,1340.24,1101000,447274,MALE,High School,protective-serv,chess,08-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Hillsdale,5280 Pine Ave,8,3,YES,1,0,?,76010,13820,6910,55280,Dodge,RAM,1995
10921,214,40,OH,1648,1101000,608405,MALE,JD,transport-moving,base-jumping,04-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,WV,Northbrook,6638 Tree Drive,17,1,NO,1,0,YES,44220,8040,4020,32160,Accura,MDX,2000
10922,178,38,IL,1381.14,1101000,472253,FEMALE,College,other-service,camping,22-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Northbrook,5678 Lincoln Drive,10,3,NO,0,3,NO,57200,5200,10400,41600,BMW,M5,2011
10923,55,35,IL,1198.44,8000000,438923,MALE,MD,priv-house-serv,polo,14-01-2015,Vehicle Theft,?,Minor Damage,Police,WV,Columbus,4496 Pine Lane,9,1,NO,0,3,NO,3080,560,560,1960,Nissan,Ultima,1998
10924,90,31,OH,951.27,1101000,607131,FEMALE,PhD,other-service,hiking,06-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,SC,Hillsdale,8845 5th Ave,2,1,YES,1,0,YES,75790,13780,6890,55120,Accura,RSX,2007
10925,135,30,IN,1341.24,1101000,601701,FEMALE,MD,farming-fishing,skydiving,19-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Riverwood,9317 Apache Ave,18,3,NO,0,1,NO,32670,5940,2970,23760,Honda,Accord,2003
10926,277,46,IL,1177.57,1101000,469220,FEMALE,Associate,adm-clerical,video-games,24-01-2015,Vehicle Theft,?,Minor Damage,Police,VA,Arlington,8638 3rd Ave,4,1,?,2,3,NO,3870,430,860,2580,Jeep,Wrangler,2010
10927,211,38,IN,1055.09,1101000,433250,FEMALE,Masters,transport-moving,video-games,27-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,3061 Francis Hwy,12,1,?,0,3,YES,91520,8320,16640,66560,BMW,X6,2005
10928,156,32,IL,1479.48,1101000,444413,MALE,Masters,prof-specialty,bungie-jumping,13-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Northbrook,1173 Andromedia Ave,15,1,YES,1,3,YES,74690,6790,13580,54320,Dodge,RAM,2008
10929,84,30,IN,1827.38,1101000,433593,MALE,Associate,priv-house-serv,polo,15-01-2015,Vehicle Theft,?,Trivial Damage,Police,VA,Springfield,6068 2nd St,9,1,YES,1,3,?,4620,420,840,3360,Audi,A5,1998
10930,136,32,IN,1169.62,1101000,458143,FEMALE,JD,sales,yachting,04-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Police,SC,Arlington,7937 Weaver Ridge,6,1,YES,0,0,NO,55000,10000,10000,35000,Toyota,Camry,2008
10931,310,48,IN,1516.34,1101000,474167,FEMALE,JD,adm-clerical,sleeping,04-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Springfield,2823 Weaver Lane,11,4,YES,0,2,NO,59400,13200,6600,39600,Saab,93,1996
10932,123,34,OH,1270.21,1101000,476413,FEMALE,College,sales,sleeping,14-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Fire,PA,Columbus,1809 Sky St,13,3,NO,1,1,?,55260,6140,0,49120,Nissan,Ultima,2000
10933,243,44,IL,809.11,1101000,600208,MALE,JD,craft-repair,polo,27-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Other,NC,Springfield,9352 Washington Ave,4,3,?,2,1,YES,51400,5140,10280,35980,Honda,Civic,1996
10934,36,37,IL,1115.81,1101000,618926,FEMALE,Masters,machine-op-inspct,reading,12-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Columbus,2697 Oak Drive,20,3,YES,1,3,?,48780,5420,10840,32520,Dodge,Neon,2008
10935,146,31,OH,1457.65,5000000,606219,FEMALE,College,armed-forces,camping,03-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,Riverwood,1110 4th Drive,0,3,NO,1,3,?,52380,5820,5820,40740,Toyota,Highlander,2010
10936,154,34,OH,1041.36,1101000,448436,FEMALE,JD,priv-house-serv,cross-fit,26-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Hillsdale,7535 5th Lane,18,4,?,2,3,YES,74360,13520,13520,47320,Toyota,Highlander,2005
10937,204,40,OH,1693.83,7000000,447976,MALE,High School,protective-serv,polo,09-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Northbrook,9043 Maple Hwy,6,1,?,1,0,?,53400,5340,5340,42720,Honda,CRV,2003
10938,458,59,IN,1685.69,1101000,472236,FEMALE,High School,protective-serv,hiking,17-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,VA,Hillsdale,3777 Maple Ave,23,1,?,2,2,YES,71800,14360,14360,43080,Jeep,Grand Cherokee,1995
10939,147,31,IN,1054.92,6000000,468232,FEMALE,PhD,prof-specialty,exercise,16-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Northbrook,5608 Solo St,4,1,?,0,0,?,68240,8530,0,59710,Toyota,Corolla,2013
10940,279,45,IN,1333.97,6000000,620819,FEMALE,MD,other-service,bungie-jumping,12-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Arlington,6981 Weaver St,21,3,?,1,0,?,61050,11100,11100,38850,Dodge,RAM,2011
10941,308,47,OH,1013.61,6000000,452349,FEMALE,Associate,craft-repair,movies,03-01-2015,Parked Car,?,Minor Damage,None,NY,Springfield,4369 Maple Lane,7,1,?,1,1,YES,5590,860,860,3870,Suburu,Impreza,2002
10942,284,48,IL,958.3,1101000,464646,FEMALE,PhD,machine-op-inspct,exercise,22-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,Columbus,6931 Elm St,19,3,?,0,0,?,46860,8520,8520,29820,Volkswagen,Passat,1998
10943,108,31,IN,1112.04,6000000,472209,FEMALE,PhD,other-service,base-jumping,13-01-2015,Parked Car,?,Minor Damage,None,SC,Arlington,7583 Washington Ave,5,1,NO,1,3,NO,4290,780,780,2730,Volkswagen,Passat,1998
10944,421,57,IN,1206.26,1101000,459955,FEMALE,Associate,armed-forces,bungie-jumping,31-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NC,Arlington,7552 3rd St,22,3,YES,0,0,NO,78500,15700,7850,54950,Audi,A3,2015
10945,266,42,IL,763.67,1101000,473389,MALE,Associate,prof-specialty,movies,04-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Police,SC,Northbrook,1654 Pine St,12,1,YES,1,3,YES,70830,7870,7870,55090,Jeep,Grand Cherokee,2005
10946,412,56,IL,1042.56,1101000,616767,MALE,High School,handlers-cleaners,yachting,20-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,SC,Springfield,6058 Andromedia Hwy,19,3,NO,0,2,NO,68040,15120,7560,45360,Suburu,Forrestor,1997
10947,31,32,IL,1263.48,4000000,442948,FEMALE,JD,other-service,hiking,07-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Fire,WV,Hillsdale,6536 MLK Hwy,10,1,?,2,0,?,63600,5300,10600,47700,Audi,A5,1997
10948,465,63,IL,1006.99,6000000,458936,FEMALE,Masters,sales,board-games,05-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Columbus,8198 Embaracadero Lane,7,1,NO,0,3,?,43560,4840,4840,33880,Suburu,Legacy,2015
10949,126,31,OH,1328.26,1101000,613921,MALE,Masters,sales,exercise,02-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,WV,Hillsdale,3447 Solo Ave,17,1,NO,1,1,NO,60840,13520,6760,40560,Suburu,Forrestor,2011
10950,407,55,OH,1250.08,5000000,474598,FEMALE,PhD,tech-support,bungie-jumping,08-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,Arlington,1806 Weaver Ridge,0,3,?,2,3,YES,68160,11360,11360,45440,Ford,Escape,2010
10951,101,27,IL,982.7,6000000,440865,FEMALE,College,transport-moving,video-games,13-01-2015,Parked Car,?,Minor Damage,None,SC,Arlington,7930 Texas Ave,9,1,NO,1,0,NO,5170,940,470,3760,Toyota,Camry,2001
10952,187,37,IN,1412.06,5000000,450947,FEMALE,Masters,protective-serv,reading,16-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NC,Riverwood,7082 Oak Ridge,21,1,?,0,3,?,57700,5770,5770,46160,Nissan,Maxima,2000
10953,252,46,IN,1066.7,1101000,473370,FEMALE,JD,handlers-cleaners,sleeping,30-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Other,VA,Northbend,6357 Texas Lane,22,3,NO,0,2,NO,89520,14920,14920,59680,Audi,A3,2014
10954,229,43,IN,1585.54,1101000,463153,MALE,High School,protective-serv,reading,26-02-2015,Vehicle Theft,?,Minor Damage,None,WV,Hillsdale,9322 Rock Hwy,3,1,NO,1,0,YES,4620,420,840,3360,Volkswagen,Jetta,2012
10955,246,39,IN,1416.08,1101000,612546,FEMALE,JD,craft-repair,yachting,27-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Northbrook,6684 Solo Lane,16,1,YES,0,3,?,45180,5020,5020,35140,Honda,CRV,2004
10956,190,38,OH,1246.03,1101000,442919,MALE,JD,craft-repair,movies,28-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Riverwood,4885 Oak Lane,14,1,YES,0,0,NO,45100,9020,4510,31570,Nissan,Maxima,2013
10957,95,32,IN,1356.64,1101000,449352,MALE,Masters,machine-op-inspct,golf,23-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,SC,Springfield,7846 Andromedia Drive,21,3,YES,0,3,YES,83160,15120,15120,52920,Toyota,Camry,2003
10958,205,42,IL,1387.7,4000000,470104,FEMALE,High School,priv-house-serv,skydiving,18-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,Columbus,3915 Embaracadero St,19,1,NO,2,1,NO,86130,15660,15660,54810,Chevrolet,Silverado,1995
10959,41,25,OH,1004.14,1101000,459889,MALE,Masters,priv-house-serv,sleeping,15-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NC,Hillsdale,4242 Rock Lane,13,3,NO,1,3,NO,48000,9600,4800,33600,Dodge,RAM,1995
10960,137,35,OH,1107.07,1101000,478868,FEMALE,High School,protective-serv,movies,04-02-2015,Vehicle Theft,?,Minor Damage,Police,VA,Hillsdale,7405 Oak St,21,1,NO,0,0,YES,3300,600,600,2100,Saab,92x,2008
10961,194,34,IL,1429.96,1101000,463307,FEMALE,JD,protective-serv,board-games,12-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Northbend,9633 4th St,11,3,NO,1,2,YES,57200,11440,5720,40040,Toyota,Camry,2005
10962,128,35,IN,1074.99,1101000,453620,FEMALE,Associate,adm-clerical,bungie-jumping,02-01-2015,Vehicle Theft,?,Trivial Damage,Police,VA,Columbus,3492 Britain St,16,1,?,2,0,?,7590,1380,690,5520,Accura,MDX,2012
10963,150,37,OH,1007,1101000,466238,FEMALE,PhD,transport-moving,board-games,27-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,Arlington,7973 4th St,9,1,NO,0,2,?,80080,12320,12320,55440,Chevrolet,Silverado,2013
10964,104,30,OH,1052.85,1101000,607697,FEMALE,MD,protective-serv,skydiving,09-02-2015,Vehicle Theft,?,Minor Damage,Police,WV,Riverwood,3952 Andromedia Lane,8,1,NO,0,0,YES,4800,960,480,3360,BMW,3 Series,2006
10965,163,37,IN,1200.33,4000000,477631,FEMALE,High School,craft-repair,cross-fit,06-02-2015,Vehicle Theft,?,Minor Damage,Police,WV,Springfield,6702 Andromedia St,7,1,?,2,1,YES,3900,390,780,2730,Volkswagen,Jetta,2008
10966,80,26,IL,1343,1101000,443625,MALE,Masters,handlers-cleaners,camping,03-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,SC,Arlington,5455 Oak Hwy,12,1,?,0,0,NO,90400,9040,9040,72320,BMW,3 Series,1995
10967,65,29,OH,1441.6,5000000,472223,FEMALE,MD,sales,kayaking,12-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NC,Columbus,2253 Maple Ave,21,3,YES,0,0,?,62900,6290,12580,44030,Jeep,Grand Cherokee,1998
10968,179,32,OH,1433.42,6000000,608328,FEMALE,Associate,protective-serv,base-jumping,22-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,NC,Arlington,7897 Lincoln St,4,1,YES,1,2,NO,54200,5420,10840,37940,Nissan,Ultima,2014
10969,372,50,OH,1368.57,1101000,474860,FEMALE,MD,tech-support,paintball,03-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Police,NY,Northbend,8811 Maple Hwy,18,3,NO,2,2,YES,51800,5180,10360,36260,Accura,MDX,2003
10970,398,55,OH,862.19,1101000,606858,MALE,High School,adm-clerical,movies,23-02-2015,Vehicle Theft,?,Trivial Damage,Police,SC,Northbend,8167 Apache Ave,7,1,?,2,3,?,6600,600,1200,4800,Accura,MDX,2012
10971,213,35,OH,871.46,1101000,477938,MALE,MD,tech-support,movies,22-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Fire,SC,Northbrook,5475 Rock Lane,13,1,YES,2,0,YES,74140,13480,6740,53920,Ford,Escape,2007
10972,79,25,OH,1863.04,1101000,462698,FEMALE,Associate,priv-house-serv,paintball,13-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Fire,VA,Northbend,8215 Flute Drive,0,1,NO,2,1,?,67800,13560,6780,47460,Mercedes,C300,1995
10973,232,44,OH,1181.64,1101000,454552,MALE,College,other-service,exercise,08-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NY,Northbend,1320 Flute Lane,22,1,?,1,1,YES,55400,5540,11080,38780,Jeep,Grand Cherokee,2002
10974,230,37,IL,1060.74,1101000,471585,MALE,PhD,tech-support,reading,09-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Columbus,1229 5th Ave,15,1,YES,2,3,?,49100,9820,4910,34370,Suburu,Impreza,1996
10975,234,41,IN,951.56,1101000,455426,FEMALE,JD,transport-moving,video-games,08-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Police,SC,Riverwood,3884 Pine Lane,3,3,NO,2,1,?,98280,15120,7560,75600,Chevrolet,Tahoe,2007
10976,240,40,IN,1533.71,9000000,469856,FEMALE,JD,protective-serv,polo,10-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,VA,Northbend,7108 Tree St,18,2,YES,0,2,?,66550,6050,12100,48400,Ford,Escape,2008
10977,143,33,OH,1200.09,1101000,454191,FEMALE,Associate,craft-repair,board-games,26-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,WV,Arlington,8014 Embaracadero Drive,17,3,?,2,2,?,70400,14080,7040,49280,Accura,RSX,2002
10978,266,42,IN,1093.83,4000000,468454,MALE,Associate,adm-clerical,board-games,21-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Springfield,4937 Flute Drive,18,3,?,1,1,NO,53280,4440,8880,39960,Suburu,Impreza,2015
10979,89,32,IN,988.93,1101000,614187,FEMALE,High School,craft-repair,golf,23-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,NY,Columbus,2889 Francis St,11,1,?,2,3,YES,84590,15380,15380,53830,Dodge,Neon,1999
10980,229,37,IN,1331.94,1101000,433974,FEMALE,Masters,farming-fishing,base-jumping,05-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,NY,Columbus,7504 Flute Drive,17,1,NO,0,2,YES,54560,9920,9920,34720,Saab,95,2004
10981,245,40,IL,1361.45,1101000,604833,MALE,PhD,handlers-cleaners,camping,15-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,OH,Northbend,7570 Cherokee Drive,12,1,YES,0,2,YES,82170,7470,7470,67230,Suburu,Forrestor,1999
10982,50,44,OH,1188.51,1101000,447469,MALE,College,handlers-cleaners,bungie-jumping,08-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,NY,Northbend,4710 Lincoln Hwy,15,3,?,1,2,NO,61100,6110,12220,42770,Dodge,Neon,2008
10983,230,43,IN,1101.83,1101000,451529,MALE,High School,exec-managerial,cross-fit,01-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Arlington,7511 1st Ave,0,3,?,0,3,YES,51900,5190,10380,36330,BMW,M5,2011
10984,17,39,IL,840.95,1101000,431202,FEMALE,JD,adm-clerical,hiking,26-02-2015,Parked Car,?,Trivial Damage,Police,SC,Arlington,7042 Maple Ridge,9,1,?,2,1,?,3440,430,430,2580,Suburu,Legacy,2002
10985,163,36,IN,1503.21,1101000,448190,MALE,MD,other-service,cross-fit,28-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,WV,Springfield,4475 Lincoln Ridge,1,1,YES,2,1,NO,51390,5710,11420,34260,Toyota,Corolla,2013
10986,29,32,OH,1722.5,1101000,453713,MALE,High School,other-service,base-jumping,13-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Other,WV,Columbus,9439 MLK St,22,1,?,0,2,?,76900,7690,7690,61520,Jeep,Wrangler,1995
10987,232,42,IN,944.03,1101000,440153,MALE,College,handlers-cleaners,kayaking,19-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Other,WV,Riverwood,8269 Sky Hwy,11,1,YES,2,3,?,77000,15400,7700,53900,Toyota,Highlander,2015
10988,235,39,IL,1453.61,4000000,619570,MALE,JD,craft-repair,yachting,13-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Other,NC,Hillsdale,5663 Oak Lane,10,1,?,0,3,?,60320,9280,9280,41760,Chevrolet,Tahoe,2012
10989,295,46,IN,1672.88,1101000,478947,FEMALE,High School,armed-forces,dancing,17-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,NY,Columbus,4633 5th Lane,5,1,YES,1,1,NO,60700,12140,6070,42490,Honda,Civic,1997
